id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM2449704_Treat	0.0551198353725217	0	0	0.241163949316357	0.114136137505191	0	0.0442140738810654	0	0	0	0.183616496893066	0	0.136544622653084	0	0	0	0	0.000715600642876324	0	0	0	0.224489283735839
GSM2449705_Treat	0.0177799693928047	0	0.00110580977497179	0.108892042635616	0.119253919567404	0	0.025691850471978	0	0	0	0.171937238833391	0	0.13818391062335	0.0079171544535584	0	0	0	0	0	0	0	0.409238104246927
GSM2449706_Treat	0.0464803594706276	0	0	0.0749409000223952	0.106588783870032	0	0.0421805183856466	0	0.0046405205017498	0.0191882129888362	0.1214109103419	0	0.179664558896527	0.0116446216211646	0	0	0	0.00299409074432765	0.00578794857235726	0	0	0.384478574584437
GSM2449707_Treat	0.0339246392336974	0.00701209502222855	0	0.0930610918505183	0.181606159181429	0	0.051938221954367	0.000356819281059656	0.0260837225842856	0.00838703323629564	0.139254773980562	0	0.182198730024102	0	0.00372000926363928	0	0.00609901383193086	0.00615949549048079	0	0	0	0.260198195065405
GSM2449708_Treat	0.0245786374443984	0.000722442323269091	0	0.210319399016516	0.029160014126232	0	0.0684335638915999	0	0	0.0623647430128205	0.145350539903026	0	0.167976175605972	0	0	0	0	0.00489276008524694	0.014495606115105	0	0	0.271706118475814
GSM2449709_Treat	0.023633565698999	0	0	0.262232976631549	0.0485889186649346	0	0.0591900530028484	0	0	0.0623219421372341	0.178421137365492	0	0.0724059375421209	0	0	0.00514818317568554	0	0.00241087199101433	0.00411181171062703	0	0.00756212552577363	0.273972476553721
GSM2449710_Treat	0	0.0348963418147855	0	0.0862353859139885	0.149584040799658	0	0.0421504999849167	0	0	0.0448727283917452	0.11578746832529	0	0.115302112560749	0	0	0	0	0.00685775667494021	0.0109332964216329	0	0	0.393380369112294
GSM2449711_Treat	0.00830492411039082	0.011301466256416	0.00651753236838696	0.059610620238324	0.039736750468298	0	0.0427664184121488	0	0	0.0794589522204888	0.14551818236509	0	0.266864919263717	0	0.00591278704043529	0.000775542558967798	0	0.0037569146819025	0.00691621858742283	0	0	0.322558771428011
GSM2449712_Treat	0.00857909095349116	0	0.00209203586784829	0.0971034410833167	0.0627735175467038	0	0.0251959281642769	0	0.00177413357769801	0	0.131231572263141	0	0.174266620562152	0.00428954941432797	0	0	0	0.000173214908762057	0.00669097690778186	0	0	0.4858299187505
GSM2449713_Treat	0.0269443062855431	0.00271140671581679	0	0.084852717424385	0.128026252026437	0	0.0404914411875725	0	0	0	0.120123843429949	0	0.257396552982207	0	0.000553443781978665	0	0	0.00565044832380878	0.00295017277901817	0	0	0.330299415063284
GSM2449714_Treat	0.0341877058163531	0	0	0.053010036103742	0.095114090793702	0	0.0662294430749976	0	0	0.01882240920179	0.177739211232931	0	0.101080957658559	0	0	0	0	0.00276753568039326	0.00290149865427595	0	0	0.448147111783256
GSM2449715_Treat	0.00613797540266768	0.0123388366312732	0.000599289909718761	0.212672935878886	0.0959826511102198	0	0.0806928101177036	0	0.0280533027933811	0	0.149878740039198	0	0.14633924577265	0	0.00339630275041717	0	0.0100667199040629	0.00823736889909585	0	0	0	0.245603820790726
GSM2449716_Treat	0.0139178329458082	0	0.00170550498345907	0.143061622458715	0.130330213219261	0	0.0361276006167916	0	0.00198828019625048	0	0.123236766590553	0	0.225556650181856	0	0	0	0	0.00180838776173031	0.0119898648687468	0	0	0.310277276176828
GSM2449717_Treat	0.0155229427495502	0	0.00973660267169246	0.0673514834219211	0.118955935832551	0	0.0271439040416859	0	0	0.0224694812566248	0.125242634564778	0	0.042186153869411	0	0	0	0	0	0	0	0	0.571390861591786
GSM2449718_Treat	0.014779926532304	0.0363050517337183	0	0.0267815697223787	0.191842101457747	0	0.0651080397778288	0	0	0.0629111720951848	0.102303954261483	0	0.150129915230628	0	0	0	0	0.00701508643356323	0.0219383010774089	0	0	0.320884881677755
GSM2449719_Treat	0.0105000061710796	0	0.00195730720025565	0.164309353285798	0.0790238729559963	0	0.0555376990223154	0	0	0.0381350819919934	0.213749643881737	0	0.188225271899815	0	0	0	0	0.000578768211211025	0	0	0	0.247982995379799
GSM2449720_Treat	0.0306465125637021	0	0	0.0747391018968289	0.111143555279322	0	0.0368857075117953	0	0	0	0.13134637867997	0	0.186938500308545	0	0	0	0	0.00622799350005371	0.0033579775185842	0	0	0.4187142727412
GSM2449721_Treat	0.00929385599258002	0	0.00348392547306946	0.208858291784177	0.0159972636726821	0	0.0428896549266629	0	0	0	0.154511375309096	0	0.175437379634891	0.00717523943831822	0	0	0	0.00138151596727865	0.00633360276368239	0	0	0.374637895037562
GSM2449722_Treat	0.0058285169900776	0.0183297695910673	0.00328830571845107	0.161371719205595	0.138171103213229	0	0.0686452458645856	0	0	0.0542436960074139	0.133777201373469	0	0.087455230337306	0	0.00145924515137553	0	0	0.0057419427787154	0.007860858889627	0	0	0.313827164879088
GSM2449723_Treat	0.00695800744106962	0	0.00880372085782642	0.159359138893412	0.0770324677598737	0	0.0589384656126909	0.00366732554987541	0.00149775938463434	0	0.11927449481125	0	0.0821060527692527	0	0.00178366503457135	0	0.00269449046301776	0.000139921844636744	0	0	0	0.477744489577888
GSM2449724_Treat	0.0193872332278001	0.000784203948882308	0.0021496490209008	0.028654485127359	0.11889230049244	0.000546177443392747	0.0463609426618133	0	0	0.0428723977510568	0.229170318768435	0	0.148269606071594	0	0	0	0	0.00784572899947428	0.00323776076305392	0	0	0.351829195723797
GSM2449725_Treat	0.0327339080338633	0	0.00511016276138705	0.125046421910859	0.0960845750751387	0	0.0519680860379555	0	0.0280818446221119	0	0.0836696053962065	0	0.133397285089533	0	0.000542507065308577	0	0.00405972541063843	0.00768557295842315	0.0170372674621953	0	0	0.41458303817638
GSM2449726_Treat	0.0308841897228827	0	0.00382029477500123	0.0152070944637415	0.181420114071107	0.0393195451515121	0.0335061512180816	0	0	0.0749456600820434	0.0577266823439182	0	0.148011841840977	0	0	0	0	0.00274524425355386	0.0117348764242022	0	0	0.400678305652979
GSM2449727_Treat	0.00855441136947028	0	0.003094739227535	0.120697549371543	0.0878911623231878	0	0.0491375973289737	0	0	0	0.124874154628165	0	0.196046875681172	0	0	0	0	0.000383627167119278	0.0171380407707255	0	0	0.392181842132109
GSM2449728_Treat	0	0.0138464261070953	0.000106212114698585	0.0400814796282097	0.0655485428767234	0	0.0399736826845281	0	0	0.007304554221938	0.139498303246564	0	0.10442961076896	0.00888930716091877	0	0	0	0.00499360875508802	0.00808873306782151	0	0	0.567239539367455
GSM2449729_Treat	0.00883383209678397	0	0.00399107334948815	0.0374418408475736	0.151603414612128	0	0.0343565422439068	0	0	0	0.142556649330935	0	0.200917736405327	0	0	0	0	0.00392026589531441	0.00873565206903146	0	0	0.407642993149511
GSM2449730_Treat	0	0.0186112855564343	0.045855546240618	0.067489205731103	0.13154178239062	0	0.08266744900314	0	0.000936775120340111	0.062685607315035	0.0969013977253233	0	0.165888831339595	0	0.00433453746234041	0	0.00658934599396438	0.011946692714719	0	0	0	0.304551543406767
GSM2449731_Treat	0.0138228856281338	0	0	0.230961372240891	0.089728427125243	0	0.0480051271267586	0	0	0	0.181219816211911	0	0.0879558490399811	0	0	0	0	0.0016386675025453	0	0	0	0.346667855124536
GSM2449732_Treat	0.00302424862652941	0.00972180388422152	0.000694602301673708	0.0593901813034419	0.0192428009395032	0	0.0366089335960193	0	0	0.0694095600051907	0.0684115102644448	0	0.109810422717344	0.00891143458365773	0	0.00146258802026955	0	0	0.0131255757905155	0	0	0.600186337967189
GSM2449733_Treat	0.023816468538523	0.00122826935425146	0	0.124428579487113	0.0698384345218997	0	0.0463092114714073	0	0	0	0.276333175784262	0	0.181589689152071	0	0	0	0	0.00082948253477899	0.00337332574611712	0	0	0.272253363409577
GSM2449734_Treat	0.0140110217360722	0.00444289893372126	0.00473078343871259	0.0931505532617124	0.0831569000750348	0	0.0352892296231431	0	0.00212428419659301	0	0.157049091449047	0	0.117978719725493	0	0	0	0	0.00252621191758061	0.00921882511473294	0	0	0.476321480528157
GSM2449735_Treat	0.00432497829093247	0.0116520576948255	0	0.0704845673207565	0.0716302647064289	0	0.0229775326837502	0	0	0.00425103551486289	0.116737192808357	0	0.138229391701745	0	0	0	0	0.00229224414132068	0.00676504202808284	0	0	0.550655693108938
GSM2449736_Treat	0.0339362738659389	0	0	0.190884601431681	0.14943765189862	0	0.0592531765063594	0	0.00437582673763913	0.0227841939766553	0.157665865900826	0	0.127730794688679	0	0	0	0	0.000957168353432512	0.00282846093281305	0	0	0.250145985707357
GSM2449737_Treat	0.00741013277971937	0.0133473396959679	0.00902460709473103	0.0617224269226437	0.194687583191153	0.019803306382732	0.0478331447310631	0	0	0.0659512128930174	0.124547275236816	0	0.120567413400816	0	0	0	0	0.00621706308386945	0.0190924255616941	0	0	0.309796069025776
GSM2449738_Treat	0.0123717976519136	0	0.00241005047134315	0.128177398461577	0.0426136613615649	0	0.107685095498526	0	0	0.0844643289640047	0.105213295248564	0	0.150995617758514	0	0	0	0	0.00486797157365795	0.00699295659818227	0	0	0.354207826412153
GSM2449739_Treat	0.0148036134778607	0	0.00355966383561694	0.125915455386965	0.0875781431368908	0	0.0503827247071878	0	0.00107288191298126	0	0.102391014764535	0	0.184183509009397	0	0	0	0	0.0018314137169826	0.0215618901852815	0	0	0.406719689866301
GSM2449740_Treat	0.0104237220980237	0.0132945202642944	0.000134664610774559	0.236272782269532	0.0786322803865001	0	0.0703264013941174	0	0	0.0597796615883178	0.189516765710597	0	0.142215487225639	0	0	0	0	0.00569802899454493	0	0	0	0.193705685457658
GSM2449741_Treat	0.0210001015609816	0.0127806118049974	0	0.106046240713289	0.142382318370873	0	0.0760844797266944	0	0.00218818726586108	0	0.255739807935506	0	0.0953879504990799	0	0	0	0	0.00175403858184548	0.00270278572669989	0	0	0.283933477814172
GSM2449742_Treat	0.0163056613904299	0.00362769596646363	0	0.0614719393546988	0.0970354543568028	0	0.0343867083332385	0	0.00213196078684618	0.00118927657253645	0.0867820843105829	0	0.0714865192238689	0	0	0	0	0.00735546398052915	0.013718930379928	0	0	0.604508305344075
GSM2449743_Treat	0.0321296692070888	0	0.000435519879556677	0.224395835490075	0.0372090221330649	0	0.0684017183303098	0.00163072142252706	0.00908743932532291	0	0.186117172126533	0	0.127621560264557	0	0.00037716240040156	0	0	0.00566486481793751	0.000584150414242937	0	0.0181797938961093	0.288165370292273
GSM2449744_Treat	0.0203860826568	0	0.00118488388411244	0.0749422243273002	0.157527201939515	0	0.0765154484387939	0	0	0	0.114520392616764	0	0.100117014484058	0	0	0	0.00653779977244784	0.00222660089643153	0.00897882142132552	0	0	0.437063529562451
GSM2449745_Treat	0.00563444432795441	0.0306539336251703	0	0.223007137745726	0.120366115888682	0	0.0613513895981148	0	0.00614616750653767	0	0.163786161285688	0	0.0918774360710566	0	0.00322099743332951	0	0.00932383510007861	0.0059181064951732	0	0	0	0.278714274922489
GSM2449746_Treat	0	0.0373809020286379	0.00855608612280958	0.148726849285255	0.0992125981475656	0	0.0426507244323634	0	0	0	0.154329077753889	0	0.224634068785197	0	0.0018639235253085	0.00256661557441231	0	0.00607312061963787	0.00497639966910705	0	0	0.269029634055816
GSM2449747_Treat	0.00955255073392413	0	0.00646705147210324	0.0592769700329123	0.138784198787289	0	0.0479207296256861	0	0.00234521375064096	0	0.134407991551457	0	0.172976176521189	0.0154676921530598	0.00220216221709013	0	0	0.00898784918561786	0	0	0	0.401611413969032
GSM2449748_Treat	0.0101623749071685	0	0	0.219335237110891	0.0932720506725987	0	0.0785909439994142	0	0	0.105022967536303	0.128113126096473	0	0.156218715179946	0	0.00334774787756003	0	0.00166224767377048	0.0119966987977439	0	0.00510473812533119	0	0.187173152022801
GSM2449749_Treat	0.0253674437319482	0.00988901122252842	0.000195514685911818	0.0453899207022523	0.128936571798866	0	0.0634034592474386	0	0.00935608673557967	0.00145613501546812	0.109998590378832	0	0.142251330221006	0	0	0	0	0.00323480128874094	0.0103625073170577	0	0	0.45015862765437
GSM2449750_Treat	0.00372234962718576	0	0.0146343209732289	0.0554943425986461	0.0488991886076262	0	0.029510956249402	0	0.012317227716724	0.00401373265762896	0.0682481601875809	0	0.285441943951491	0.00223127687053297	0.00111855505774216	0	0.000547702071727178	0	0.0309855068530014	0	0	0.442834736577482
GSM2449751_Treat	0.0287238893885197	0	0.000669092143862419	0.079756034239814	0.167724351209915	0	0.0421382188123149	0	0.00232856192957084	0.0125894439079741	0.0903666207899954	0	0.183913646996044	0	0	0	0	0.00355499871147494	0.0118589180438191	0	0	0.376376223826695
GSM2449752_Treat	0.0268884310768781	0	0.0104348799988391	0.197608382592044	0.0520838313392223	0	0.0726216335668373	0	0.010592506769023	0	0.176530712814502	0	0.045945449033745	0	0.000321438638579933	0	0	0.00622713417589287	0.00108610718103299	0	0.038270212158576	0.361389280654828
GSM2449753_Treat	0.0322418763738998	0	0	0.134636104537314	0.093638364636225	0	0.042082933128416	0	0.00685284145815821	0.0185941946504257	0.178742320011173	0	0.142092202952164	0	0	0	0	0.00273599427271376	0.00700748973081262	0	0	0.341375678248698
GSM2449754_Treat	0.0158225232073211	0.0177711878827711	0	0.0146835808968848	0.205115273536724	0.0397879985284796	0.0408828116177289	0	0	0.0567600476377526	0.0747609444939739	0	0.1475858605215	0	0	0	0	0.00255239947447102	0.0189916623608327	0	0	0.36528570984156
GSM2449755_Treat	0.0301054446379905	0	0	0.0696006156481588	0.0965234987344534	0	0.0341702181637944	0	0.00227236081496682	0.0411722758464165	0.185939457709651	0	0.201846495701203	0	0	0	0.000296571308738871	0.00722056043538627	0.0031482772656234	0	0	0.327704223733617
GSM2449756_Treat	0	0.0105259582656156	0.00547971166379856	0.0811103289919463	0.0567596785666645	0	0.0347930163403812	0	0	0	0.176818071913598	0	0.0954281559172134	0.0160926902743946	0	0	0	0.00116205301095357	0.00330010645079844	0	0	0.518530228604636
GSM2449757_Treat	0.0400693905852023	0	0	0.0402695258708855	0.152419372103214	0.000262201781158645	0.0535986115207417	0	0.00190061687129185	0	0.172800846747906	0	0.116795874760228	0	0	0	0	0.00382715806307809	0.00683831360063744	0	0	0.411218088095657
GSM2449758_Treat	0.0178080262174643	0	0.0038334110906624	0.0680684405769509	0.114145935933775	0	0.0493062284721683	0	0	0.111580705678542	0.130311024401755	0	0.174442116889028	0	0	0.00200771868535516	0.00203174348320973	0.00509396798314823	0.000416403345171089	0	0.00615302546861353	0.314801251774156
GSM2449759_Treat	0.0141094156640517	0.0157767098057801	0.00110785655679503	0.12476176905424	0.153004343874451	0	0.0515849423335422	0	0	0	0.174621870647251	0	0.179224676923691	0	0	0	0	0.00269212196446126	0.00293217095140391	0	0	0.280184122224332
GSM2449760_Treat	0	0.0190932201657896	0.0104620227047453	0.110895731258002	0.059141744347196	0	0.0530763879336676	0	0	0.017728965806692	0.15239200505804	0	0.225675043423436	0	0	0	0	0.00898625260101656	0	0.00136279118391082	0	0.341185835517505
GSM2449761_Treat	0.0192350367452407	0	0.00368508294074841	0.0611973704645787	0.0989895916364057	0	0.0738683994637422	0	0	0.0249087000689211	0.142258470977358	0	0.116897143446847	0	0	0	0	0.00190804016817538	0.0254024917873588	0	0	0.431649672300625
GSM2449762_Treat	0.0116178901427099	0	0	0.140780759894304	0.10567315744044	0	0.0562720586121393	0	0	0	0.186198880593664	0	0.119380099375515	0	0	0	0	0.00501062065648293	0.00764202862833491	0	0	0.36742450465641
GSM2449763_Treat	0.00915771979564691	0.00386635867788881	0	0.0209608244680326	0.102783363255703	1.62351397201513e-05	0.0490845564718342	0	0	0.0418691514600977	0.121410548551861	0	0.124086632401812	0	0	0	0	0.00480816958712741	0.0217911594349255	0	0	0.50016528075535
GSM2449764_Treat	0.0375524109436249	0	0	0.118428845688297	0.132948477496081	0	0.0610210903347582	0	0	0.0132578052920416	0.162886083840123	0	0.173637583644574	0	0.00126252965501591	0.00197737081398683	0.00268749323532325	0.00174140558556317	0	0	0.0326214069708454	0.259977496499766
GSM2449765_Treat	0.0257231133769604	0.0136282392149533	0	0.0775672925352135	0.162037568745962	0	0.0318993051050337	0	0	0	0.164605183444552	0	0.172983414321228	0	0	0	0	0.0046825970016619	0.0102255937266951	0	0.00013510783730589	0.336512584690435
GSM2449766_Treat	0.0245456155566353	0	0.00170394400777491	0.113491803729649	0.132351442528519	0	0.0364662620709051	0	0.000858971603414701	0	0.134547885542525	0	0.125192224471093	0.00523144572527553	0	0	0	0.00236524310820829	0.0107782878854301	0	0	0.41246687377057
GSM2449767_Treat	0.0178972549310099	0	0.0019061496329335	0.149089670513576	0.0868418441513805	0	0.0526142280563218	0	0.00335658258560733	0	0.163410591800074	0	0.176197636082836	0	0	0	0.00127447380366444	0	0.0157725867037206	0	0	0.331638981738875
GSM2449768_Treat	0.0185413990636976	0	0	0.217654349933002	0.0555593783802395	0	0.0487863688827427	0	0	0.0236590644307485	0.149427022257086	0	0.154578969182247	0	0	0	0	0.00225318861246342	0.00345182462652811	0	0	0.326088434631245
GSM2449769_Treat	0.00632462855065608	0	0	0.102646795882133	0.0919304747286201	0	0.0487424840518116	0	0	0	0.176091945991488	0	0.162618047173688	0	0	0	0.000877513392462609	4.3063933010827e-05	0.0160742203089439	0	0	0.394650825987187
GSM2449770_Treat	0.0486031089882306	0	0	0.0604223963332437	0.190575504049271	0	0.0171102261937815	0	0.00245322461162493	0.0252605584074501	0.098890035388189	0	0.196743436774025	0	0	0.00045728583113638	0	0.00198086239302466	0.00671802431321317	0	0	0.35078533671681
GSM2449771_Treat	0.0735878162528912	0	0	0.200032511096307	0.148679269433784	0	0.0596499185517463	0	0.0185671187844548	0	0.148453659961475	0	0.0695667870749841	0	0	0	0	0.00294297092701761	0.00826639944363495	0	0	0.270253548473705
GSM2449772_Treat	0.0163181693621969	0	0.00221192388113522	0.0387332549943826	0.0701724664094386	0	0.0311388806021902	0	0	0	0.0967760953017453	0	0.207439471020931	0	0	0	0	0.00489092883219829	0.015827634175538	0	0	0.516491175420244
GSM2449773_Treat	0	0.012078423246093	0.00992517495574343	0.134364441222263	0.0824179887222036	0	0.0537832299369037	0	0	0.0306154420809529	0.122470911575343	0	0.20010619109524	0	0	0	0	0.00441838056442134	0.013895737868082	0	0	0.335924078732755
GSM2449774_Treat	0	0.00122170363568023	0.00870218757652568	0.169339443532566	0.106676411914497	0	0.0477769538363853	0	0	0	0.222736288948636	0	0.167954553953553	0	0	0	0	0.00167853279383078	0	0	0	0.273913923808327
GSM2449775_Treat	0.0380915772711457	0	0	0.117123849920721	0.113539486977582	0	0.0736594720769047	0	0.0100800884417671	0	0.217213150770458	0	0.0782337534352724	0	0	0	0	0.000505519733579299	0.00345910122705237	0	0	0.348094000145517
GSM2449776_Treat	0.0325930331520345	0	0	0.0926197289483511	0.101244361357958	0	0.0320011404533617	0	0.00261626263333898	0.00655533946114182	0.090281709690039	0	0.137286081319898	0.0114571331160311	0	0	0	0.0032728266834342	0	0	0	0.490072383184412
GSM2449777_Treat	0.0422884407159995	0	0.00108111890971205	0.0584016704551995	0.167245455219386	0	0.0355385808532085	0	0.0100293107266881	0	0.0781431217739145	0	0.157458047679849	0	0	0	0	0.00321765109345609	0.0139981050579708	0	0	0.432598497514616
GSM2449778_Treat	0.0212857942867822	0.0229442946319028	0	0.0658577277206809	0.157257246423547	0	0.0501789549592917	0	0	0.0401471688857958	0.123950507737525	0	0.115118513168811	0	0	0	0	0.00510262594112543	0.0101234356836372	0	0	0.388033730560901
GSM2449779_Treat	0.013093628116233	0.0052452001197324	0.00286378870162615	0.0625444405302051	0.0896139209524857	0	0.0793786037503146	0	0	0	0.152716830412423	0	0.165459746677821	0	0	0	0	0.00223112882389664	0.00916367729572072	0	0	0.417689034619541
GSM2449780_Treat	0	0.0300033911498314	0.00404235897705239	0.018171484678916	0.151982260589407	0.0372967903771664	0.0429177712395417	0	0	0.0366384800083411	0.102487747921582	0	0.189030550963188	0	0	0	0.00433441180823931	0.00124774790391597	0	0	0	0.381847004382819
GSM2449781_Treat	0	0.00616019391468788	0.00396317913552471	0.0812416743491895	0.0510881967622669	0	0.0436872914375101	0	0	0	0.172232322182882	0	0.079783598142921	0.0151896165830499	0	0	0	0.00139126513662548	0.0109568915561713	0	0	0.534305770799172
GSM2449782_Treat	0.0181586104155336	0	0.0026249823663558	0.214044026245596	0.126060390906891	0	0.0395200626774045	0	0	0.130030419514866	0.198727218303521	0	0.0838915183743873	0	0.000264398696409004	0.000796959417884034	0	0.00467567941863652	0.00865090475488105	0	0.00456996333250622	0.167984865575127
GSM2449783_Treat	0.00711842187628165	0	0.00425335732813528	0.0358679754088718	0.0691422040296119	0	0.0305759186190203	0	0	0	0.0895680370480839	0	0.184916394057967	0.00519294579492353	0	0	0	0	0.00735887675782105	0	0	0.566005869079283
GSM2449784_Treat	0.0428440051307333	0	0	0.0490365485084156	0.136098781296533	0.0403276819944321	0.0345295096509599	0	0	0	0.0914587615315678	0	0.105764822080362	0	0	0	0	0.00235855471941188	0.010393643971456	0	0	0.487187691116128
GSM2449785_Treat	0	0.00695061063330074	0.0106806433188871	0.105656235440001	0.0595148371856999	0	0.0539018442124282	0	0	0.0218417808123902	0.244399221406805	0	0.160101041478997	0.000466598028444623	0	0	0	0.00185876852830709	0.00400102906988948	0	0	0.33062738988485
GSM2449786_Treat	0.0290193464458004	0	0	0.0540206543312323	0.156748848288383	0	0.0382526955279241	0	0.0169842305651842	0.00827982422012094	0.117952918444575	0	0.208476038863318	0	0.00126069531966363	0	0.00269180945561735	0.00867060915959683	0	0	0	0.357642329378584
GSM2449789_Treat	0.00540427133190055	0.0036711256282084	0	0.120314535550454	0	0	0.0376014813063086	0	0	0.0585877718117707	0.0967824905433044	0	0.114877986259588	0.00855508642724018	0	0	0	0	0.00331963827152608	0	0	0.550885612869698
GSM2449790_Treat	0.0181201016184572	0.00144423571520963	0.000578065527851354	0.0633626167916684	0.0698922855258406	0	0.0348261541740847	0	0	0	0.168951509326644	0	0.194191894138865	0	0	0	0	0.00242491656673284	0.00729910511875977	0	0	0.438909115495886
GSM2449791_Treat	0.019998417633277	0.00107889761192777	0.000245505948118189	0.113267456029855	0.0749999543263699	0	0.0573774066932644	0	0	0.0105693971876472	0.138545790721032	0	0.135243515390018	0	0	0.000688849627237659	0	0.000404477934359969	0.0286052911809018	0	0	0.418975039715992
GSM2449792_Treat	0	0.0279261245755851	0.00211972009745958	0.109112610350246	0.231206157748879	0.00924777043647975	0.0446201143849931	0	0	0.0542115439176117	0.114605719265656	0	0.193424278833616	0	0	0	0	0.00624021524455794	0.0111478791660639	0	0	0.196137865978851
GSM2449793_Treat	0.0128436556003748	0	0.00759559828452568	0.0848217497934953	0.0616651604490577	0	0.0465001549473802	0	0.00144575672846368	0	0.131255081751721	0	0.203048686249034	0.0139641258720688	0	0	0	0.00143348588364616	0	0	0	0.435426544440233
GSM2449794_Treat	0.0173508193092899	0.0185702159368608	0.000138176827215013	0.0810972544395154	0.148623739096906	0	0.0380752818259381	0	0.000600010567655292	0	0.212135805989929	0	0.109271106588686	0	0	0	0	0.00104691227230487	0.00867547780924429	0	0	0.364415199336455
GSM2449795_Treat	0.0224145620303934	5.5909788735499e-05	0	0.0817952596086183	0.13725838461898	0	0.0449520269945427	0	0.00933576722781874	0	0.135344778477002	0	0.208023058336225	0	0	0.00685038366684987	0	0.000426105107765046	0.0136683233772648	0	0.021280498961311	0.318594941804494
GSM2449796_Treat	0.0171468079848071	0	0	0.0453139263728559	0.0968542818873746	0	0.0420855531940586	0	0	0	0.166819479576197	0	0.0961228786220826	0.0167154757582126	0	0	0	0	0	0	0	0.518941596604412
GSM2449797_Treat	0.0313353567777643	0	0.0014433036536648	0.061275690527387	0.114026155448513	0.000715700976028956	0.0345585407077992	0	0	0	0.0787582790409099	0	0.184558598927368	0.00574692533942311	0	0	0	0.00109614540316316	0.00782275833205147	0	0	0.478662544865928
GSM2449798_Treat	0.0126594212317824	0	0.00244657209622927	0.0747258646983193	0.0773790028107416	0	0.022827297235514	0	0.00622798800560217	0	0.0886608675087981	0	0.153834528593829	0.0115155795961002	0	0	0	0	0.00368840434134884	0	0	0.546034473881736
GSM2449799_Treat	0.0205378034176104	0	0	0.119614921526513	0.136864377236675	0	0.0320322833348357	0	0.0253450562156585	0	0.185592270306401	0	0.115278316406166	0	0	0	0	0.00396216280693523	0	0	0	0.360772808749206
GSM2449800_Treat	0.0401803871199434	0	0	0.133829622500842	0.076707106487558	0	0.0627213459888545	0	0	0.0688443835057898	0.220646510450242	0	0.124105864642968	0	0	0	0	0.00275492822396492	0.0145922836250101	0	0	0.255617567454827
GSM2449801_Treat	0.00303927570149364	0	0.00537068734518454	0.123466006554468	0.0279846094299775	0	0.034573637551495	0	0	0.048403228822554	0.102100365144447	0	0.169811744997624	0	0.000419444488145038	0	2.00211792701279e-05	0.000327269593987504	0	0	0	0.484483709191354
GSM2449802_Treat	0.0225191494878051	0	0	0.0660369886779411	0.0709775414455574	0	0.0268291729028918	0	0.00177232029121213	0	0.14083439309334	0	0.0753176083101795	0	0	0	0	0.00104906748697874	0.0119643949402498	0	0	0.582699363363844
GSM2449803_Treat	0.028930885163948	0	0.00241068053215431	0.173905317552974	0.111081829507057	0	0.0415714403054088	0	0.0215581122298393	0	0.140939782339855	0	0.142995370425623	0	0.00167780363343835	0	0.00503658426934846	0.00998787215344593	0	0.00296540925552517	0	0.316938912631384
GSM2449804_Treat	0.057285707721038	0	0	0.208246049054102	0.140597175038214	0	0.0396333351527686	0	0.00531305970412764	0.00303051724697619	0.119204503999375	0	0.145484891889488	0	0	0	0	0.00517450856090606	0	0	0	0.276030251633004
GSM2449805_Treat	0.0384688605343106	0	0.0039854236019885	0.14999777105411	0.0109358492130279	0	0.0520152755776791	0	0	0	0.14872700654771	0	0.119256130917522	0.0233904893900769	0	0	0	0	0	0	0	0.453223193163576
GSM2449806_Treat	0	0.0213707611405272	0.0168157940493693	0.0309233762373234	0.136034702495197	0	0.0461261968588756	0	0.00283293347266495	0.00749542518796074	0.124615196683059	0	0.229698714035182	0	0.000302611392661826	0	0	0.0077231850441207	0.0135406716740058	0	0	0.362520431729053
GSM2449807_Treat	0.0207068215099578	0.0138942852766235	0	0.144075834192353	0.0543266700272594	0	0.0398819035287781	0	0	0	0.251484249957643	0	0.172128401255399	0	0	0	0	0.000327866685303454	0.00243351536705916	0	0	0.300740452199624
GSM2449808_Treat	0.023634266928557	0	0.00117197956077333	0.073660087780511	0.123974987147483	0	0.060649206465448	0	0	0	0.146980760884953	0	0.102918215727068	0.0315747473337089	0.000329801682869725	0	0	0.00423437445564405	0.00281345878515075	0	0	0.428058113247833
GSM2449809_Treat	0.0446900449984446	0	0.000331674333833635	0.156169065675655	0.0979832409660283	0	0.0715597150369926	0	0.0281968964174649	0	0.228141511858717	0	0.132834880902995	0	0.00366058757733444	0	0.00988371870478446	0.00319189474266466	0	0	0	0.223356768785086
GSM2449810_Treat	0.00593292434181177	0	0.00879573446749962	0.117326583599925	0.0128952509209281	0	0.0579862478345599	0	0	0.0267008357424427	0.154858150424289	0	0.151594232398247	0.00917829024799215	0	0	0	0.00146554152531072	0.00964099825189831	0	0	0.443625210245096
GSM2449811_Treat	0.0192754132365393	0.0246661615225684	0.00257329761074518	0.0844946311925765	0.143843735450403	0	0.0733402388848281	0	0	0	0.183108772264646	0	0.142201570436498	0	0	0	0	0.00558188125939269	0.00356121240718225	0	0	0.317353085734621
